,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,train_pr_auc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,valid_pr_auc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr_auc
0,0.0,0.6877514055117305,0.5323624595469255,0.6353149955634427,0.6109215017064846,0.6228795128316659,0.5222413812516891,0.008180367842597744,0.6764848464831099,0.660281050858741,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.8505769651976436,0.0,0.9052983999047259,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.9164464001441744,0.0,0.948177890779931
1,1.0,0.5060804835415195,0.7656418554476807,0.7322834645669292,0.9918941979522184,0.8425439391194057,0.8331243494340077,0.5068220597198656,0.8802839421571433,0.4346434298219663,0.8156899810964083,0.7743055555555556,1.0,0.8727984344422701,0.9277938526212242,0.6214157436217902,0.9548671041955035,0.8074766355140187,0.7664399092970522,1.0,0.8677792041078306,0.9552909019914095,0.604741634113334,0.9712813227572421
2,2.0,0.1794905385249641,0.919093851132686,0.9315878378378378,0.9411262798634812,0.9363327674023768,0.9794693258134577,0.8254744519930635,0.987784932971522,0.2207269771011381,0.9395085066162571,0.9149519890260631,0.9970104633781763,0.9542203147353362,0.9872003258518065,0.872523308022986,0.9904085335692455,0.9102803738317757,0.8756476683937824,1.0,0.9337016574585635,0.9696632925840267,0.813813179620001,0.971870089777414
3,3.0,0.06326453650557108,0.9759978425026968,0.981631781290047,0.9803754266211604,0.9810032017075774,0.996617682383674,0.9484158764782874,0.9976824134062299,0.10537248062753204,0.9725897920604915,0.9584527220630372,1.0,0.9787856620336504,0.9982554632052597,0.9418067468641327,0.9989539916991155,0.9364485981308411,0.9086021505376344,1.0,0.952112676056338,0.9868140449944433,0.8670568413782832,0.9905529389464611
4,4.0,0.030398868728617957,0.9921790722761596,0.9919252018699533,0.9957337883959044,0.9938258462848627,0.9988843418774332,0.9831736936700816,0.9992927126050031,0.06402272288123606,0.9820415879017014,0.9723837209302325,1.0,0.9859985261606484,0.9993237037976338,0.9617117033553549,0.9995940577473894,0.9439252336448598,0.9184782608695652,1.0,0.9575070821529745,0.9913194965908749,0.8823879390326809,0.9943497317481301
5,5.0,0.022360096815692215,0.9946062567421791,0.994468085106383,0.9970136518771331,0.995739241585002,0.9993018926466025,0.9883977292122116,0.9995583231298406,0.030276826830424142,0.9924385633270322,0.9881831610044313,1.0,0.9940564635958394,0.9995388889529322,0.983799079146908,0.9997286304302018,0.9626168224299065,0.9466292134831461,0.9970414201183432,0.9711815561959655,0.992896404649626,0.9205965542382608,0.995351766826393
6,6.0,0.018748739354529427,0.9956850053937433,0.995741056218058,0.9974402730375427,0.9965899403239558,0.9992158803158748,0.9907189052102233,0.9994465447175954,0.024573624101603873,0.9933837429111532,0.9896449704142012,1.0,0.9947955390334573,0.9996118982020512,0.9858176550943352,0.9997710437507044,0.9644859813084112,0.9518413597733711,0.9940828402366864,0.9725036179450072,0.994007749376746,0.9241725330873539,0.9961560202265877
7,7.0,0.015478588386510119,0.9956850053937433,0.995741056218058,0.9974402730375427,0.9965899403239558,0.9995471059822045,0.9907189052102233,0.9997041416652817,0.022264499121982893,0.9924385633270322,0.9896296296296296,0.9985052316890882,0.9940476190476191,0.9996426389385225,0.9837591361981793,0.9997872888716486,0.9644859813084112,0.9518413597733711,0.9940828402366864,0.9725036179450072,0.9948637851800679,0.9241725330873539,0.9967823420655537
8,8.0,0.013963385557699567,0.9967637540453075,0.9974402730375427,0.9974402730375427,0.9974402730375427,0.9994257504028505,0.9930414460580705,0.9995500954903926,0.034452202066214445,0.9905482041587902,0.9852724594992637,1.0,0.9925816023738873,0.9998001852129373,0.979767379860189,0.9998827578953162,0.9532710280373832,0.9335180055401662,0.9970414201183432,0.9642346208869813,0.9956747664674256,0.9011093554546582,0.9973739921838525
9,9.0,0.013938459144762548,0.9956850053937433,0.9961636828644501,0.9970136518771331,0.9965884861407249,0.9996459419695136,0.9907197500099207,0.9997727411268396,0.02579290486824552,0.9924385633270322,0.9896296296296296,0.9985052316890882,0.9940476190476191,0.999738703739995,0.9837591361981793,0.9998453612582332,0.9588785046728971,0.9438202247191011,0.9940828402366864,0.9682997118155621,0.9956597482954376,0.9123833843862177,0.9973623461346526
