,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,train_pr_auc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,valid_pr_auc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr_auc
0,0.0,0.37729149857111993,0.8166127292340885,0.7833787465940054,0.9812286689419796,0.8712121212121212,0.8941031822685738,0.6115992065627633,0.9344844185403731,0.09485736131093277,0.9716446124763705,0.9597122302158273,0.9970104633781763,0.9780058651026392,0.9973025003746527,0.9395035934486962,0.9983461481713931,0.9495327102803738,0.9260273972602739,1.0,0.9615931721194879,0.9794776679782536,0.8939294920305872,0.9832964127220616
1,1.0,0.03485481339248606,0.9902912621359223,0.9914821124361158,0.9931740614334471,0.9923273657289003,0.9985021343568905,0.9791141699805427,0.9990456761891009,0.02584524133633505,0.9914933837429112,0.9896142433234422,0.9970104633781763,0.9932985852568876,0.9996311111623456,0.9817070577848245,0.9997825240675384,0.9626168224299065,0.9466292134831461,0.9970414201183432,0.9711815561959655,0.9935121497011384,0.9205965542382608,0.9959139003660631
2,2.0,0.02358282961231629,0.9946062567421791,0.994468085106383,0.9970136518771331,0.995739241585002,0.9985765741194841,0.9883977292122116,0.9981442402271719,0.02114696142335012,0.9924385633270322,0.9910846953937593,0.9970104633781763,0.9940387481371089,0.9997656018844072,0.9837357411407425,0.9998622716579201,0.9644859813084112,0.9492957746478873,0.9970414201183432,0.9725829725829725,0.9955996756074851,0.9245096091910591,0.9973143930997136
3,3.0,0.019377149128633378,0.9962243797195254,0.9965899403239556,0.9974402730375427,0.9970149253731344,0.998894350585009,0.9918798653753812,0.9992725259525961,0.016742167626978523,0.994328922495274,0.9940387481371088,0.9970104633781763,0.9955223880597015,0.9998270833573495,0.9877986570523754,0.999897889032848,0.9682242990654205,0.9572649572649573,0.9940828402366864,0.9753265602322206,0.996741056678581,0.9320594704563091,0.9980577681900942
4,4.0,0.013956223340743215,0.9964940668824164,0.9970149253731343,0.9974402730375427,0.9972275538494348,0.9995248991622712,0.9924605779717462,0.9996698073476812,0.017537924917292648,0.994328922495274,0.9940387481371088,0.9970104633781763,0.9955223880597015,0.9997502315161715,0.9877986570523754,0.9998514814785273,0.9719626168224299,0.9601139601139601,0.9970414201183432,0.9782293178519593,0.9975220016219626,0.9402177737954361,0.9985618959535
5,5.0,0.01307593702043265,0.9962243797195254,0.9970136518771331,0.9970136518771331,0.9970136518771331,0.9995677489415792,0.9918816870677489,0.9997385695362019,0.025670312913150924,0.9924385633270322,0.9896296296296296,0.9985052316890882,0.9940476190476191,0.9998270833573495,0.9837591361981793,0.999898580363456,0.9626168224299065,0.9466292134831461,0.9970414201183432,0.9711815561959655,0.9976646742558495,0.9205965542382608,0.9986433721262271
6,6.0,0.01137200994301535,0.9978425026968716,0.9982935153583617,0.9982935153583617,0.9982935153583617,0.999246531982825,0.9953609640387137,0.9990675294669159,0.01486276945957275,0.995274102079395,0.9955223880597015,0.9970104633781763,0.9962658700522778,0.9998309259494085,0.9898329205885422,0.9999001645329739,0.9682242990654205,0.9572649572649573,0.9940828402366864,0.9753265602322206,0.9975370197939507,0.9320594704563091,0.9985777004793821
7,7.0,0.010533242998544244,0.9975728155339806,0.9982927870251814,0.9978668941979523,0.9980797951781524,0.9993297293645471,0.9947820514648614,0.9993677421305184,0.020570493254893428,0.9933837429111532,0.9925595238095238,0.9970104633781763,0.9947800149142431,0.9998270833573496,0.9857662690702628,0.9998980899485423,0.9682242990654205,0.9546742209631728,0.9970414201183432,0.9753979739507959,0.997852401405701,0.9323522688052134,0.9987387934199239
8,8.0,0.008752115579430484,0.9983818770226537,0.9987201365187713,0.9987201365187713,0.9987201365187713,0.9996875406603746,0.9965207230290353,0.9997968206225007,0.014554494876102152,0.996219281663516,0.9970104633781763,0.9970104633781763,0.9970104633781763,0.999807870397055,0.9918690752033692,0.999885317812258,0.9757009345794393,0.968299711815562,0.9940828402366864,0.981021897810219,0.9975670561379268,0.9479036334941363,0.998598094645423
9,9.0,0.009377340094134625,0.9973031283710896,0.9978668941979523,0.9978668941979523,0.9978668941979523,0.9997450907289341,0.9942012050483922,0.999837111945161,0.03488943739997344,0.9933837429111532,0.9896449704142012,1.0,0.9947955390334573,0.9998655092779386,0.9858176550943352,0.9999213137019817,0.9626168224299065,0.9466292134831461,0.9970414201183432,0.9711815561959655,0.9972591836121708,0.9205965542382608,0.9983605867041178
10,10.0,0.008334160744470766,0.9981121898597627,0.9982942430703625,0.9987201365187713,0.9985071443804648,0.9994107373414871,0.9959403888378804,0.9994678532013249,0.016140494727422468,0.996219281663516,0.9970104633781763,0.9970104633781763,0.9970104633781763,0.9998424537255852,0.9918690752033692,0.9999071579845671,0.9794392523364486,0.9739130434782609,0.9940828402366864,0.9838945827232797,0.9978974559216653,0.955862763626085,0.998780774913564
11,11.0,0.00923185603811929,0.9981121898597627,0.998719590268886,0.9982935153583617,0.9985065073607852,0.9994219971375097,0.9959416329345886,0.999567467289156,0.013576018316835753,0.997164461247637,0.9985029940119761,0.9970104633781763,0.9977561705310397,0.9998808796461741,0.9939071364452754,0.9999300437238132,0.9794392523364486,0.9739130434782609,0.9940828402366864,0.9838945827232797,0.9980326194695581,0.955862763626085,0.9988699750344653
12,12.0,0.007081163536093902,0.9986515641855448,0.9991463935125907,0.9987201365187713,0.998933219543418,0.9994614064235886,0.9971012144043159,0.9995267184319072,0.02360683233998259,0.994328922495274,0.9925705794947994,0.9985052316890882,0.9955290611028317,0.9998693518699974,0.987810105942041,0.9999231832977158,0.9644859813084112,0.9492957746478873,0.9970414201183432,0.9725829725829725,0.9976872015138318,0.9245096091910591,0.9986496555159549
13,13.0,0.006588815300712026,0.9986515641855448,0.9987206823027719,0.9991467576791809,0.998933674557475,0.9998204688078629,0.9971003257932584,0.9998940719636752,0.020535222884462714,0.996219281663516,0.9985007496251874,0.9955156950672646,0.997005988023952,0.9997617592923482,0.9918859934342951,0.9998587117103799,0.9813084112149533,0.9767441860465116,0.9940828402366864,0.9853372434017595,0.9982729102213679,0.9598520085387001,0.999000636965524
14,14.0,0.0061053406033251024,0.9991909385113269,0.9991471215351813,0.9995733788395904,0.999360204734485,0.9998304775154384,0.9982602627486363,0.9998999900347922,0.02803552940664933,0.9933837429111532,0.9910979228486647,0.9985052316890882,0.9947877885331348,0.9998270833573495,0.9857836967169868,0.9998988275395928,0.9644859813084112,0.9492957746478873,0.9970414201183432,0.9725829725829725,0.9976121106538912,0.9245096091910591,0.9985799245603517
