,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,train_pr_auc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,valid_pr_auc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr_auc
0,0.0,0.6153455140006838,0.785329018338727,0.7527759634225996,0.9833617747440273,0.85275619681835,0.8011754601503308,0.5446189035060844,0.8393011100108074,0.5543748897505618,0.7892249527410208,0.75,1.0,0.8571428571428571,0.7894643810929101,0.565730867004575,0.8042755799176337,0.7570093457943925,0.7222222222222222,1.0,0.8387096774193548,0.8181449553960293,0.4956096020140984,0.8397594513720729
1,1.0,0.481211314405824,0.8109492988133765,0.7710326624876278,0.9970136518771331,0.8695813953488373,0.8349069940848538,0.6094115662930617,0.8735552946155161,0.46092108156820777,0.7873345935727788,0.7483221476510067,1.0,0.8560460652591171,0.8490975672549674,0.5616831852139562,0.8934379789140577,0.7551401869158878,0.720682302771855,1.0,0.8376703841387856,0.8636650346919773,0.4913724278564843,0.8994095587999573
2,2.0,0.39515744620670906,0.8163430420711975,0.7748760330578512,1.0,0.8731607375675172,0.9000840105892127,0.6229013625464729,0.9314537400507801,0.40135748047797126,0.7996219281663516,0.7593643586833144,1.0,0.863225806451613,0.9421689895135662,0.5878099554007599,0.9633970718665044,0.7644859813084112,0.728448275862069,1.0,0.8428927680798005,0.9458444718108912,0.5123838364635154,0.9656880652396707
3,3.0,0.3018394227359673,0.8692017259978425,0.8332735747579778,0.9914675767918089,0.905513345022404,0.9611096028544832,0.7265915153979697,0.9746703338468337,0.2637026139547334,0.8780718336483931,0.8383458646616542,1.0,0.9120654396728016,0.9848986132085259,0.7485546051866175,0.9901898017549005,0.8299065420560747,0.7878787878787878,1.0,0.8813559322033898,0.9742288168684108,0.651102740943953,0.9826924113561528
4,4.0,0.16406502614868754,0.9495685005393744,0.9354057327412192,0.988481228668942,0.9612113669363203,0.9907388177714612,0.8920751565468122,0.9937826792420171,0.12552502043967775,0.9584120982986768,0.938288920056101,1.0,0.9681620839363241,0.9949354636663708,0.9122272489776119,0.9968157927001562,0.902803738317757,0.8666666666666667,1.0,0.9285714285714286,0.9791547772805094,0.7986875867647594,0.984667053473321
5,5.0,0.08580926297777036,0.9741100323624595,0.9746621621621622,0.984641638225256,0.9796264855687606,0.99533688058611,0.9442181746792562,0.9969084113249937,0.06383904324499415,0.9801512287334594,0.9695652173913043,1.0,0.9845474613686533,0.9976906021726015,0.9577179388450465,0.9985890768895223,0.9495327102803738,0.9260273972602739,1.0,0.9615931721194879,0.9813173940467966,0.8939294920305872,0.9850066814638303
6,6.0,0.05326781151042658,0.9851672060409924,0.9847522236340533,0.9918941979522184,0.9883103081827843,0.9975741395013661,0.9680706013673367,0.9984305705999106,0.04475204677616786,0.9867674858223062,0.9795021961932651,1.0,0.9896449704142012,0.99877805572527,0.9717253671343179,0.9992592483655754,0.9514018691588785,0.9285714285714286,1.0,0.962962962962963,0.984786591776049,0.8977855279754762,0.9886742537570894
7,7.0,0.03953229904399849,0.9897518878101402,0.989804587935429,0.9940273037542662,0.9919114516815665,0.9980026372944462,0.9779472491200581,0.9986473441202903,0.03930845841107844,0.9877126654064272,0.9809384164222874,1.0,0.9903774981495189,0.9990854630899819,0.9737332349204466,0.9994475749503239,0.9495327102803738,0.9260273972602739,1.0,0.9615931721194879,0.9869717358003184,0.8939294920305872,0.9908185034361428
8,8.0,0.03243854049665546,0.9908306364617044,0.99190800681431,0.9936006825938567,0.9927536231884058,0.9986982424709496,0.9802746435035108,0.9991804050193429,0.045242448719522065,0.9858223062381852,0.9780701754385965,1.0,0.9889135254988913,0.9991892130755722,0.9697192311089893,0.9995128746680997,0.9495327102803738,0.9260273972602739,1.0,0.9615931721194879,0.9886762983209683,0.8939294920305872,0.9925790437848361
9,9.0,0.026418613926974702,0.9919093851132686,0.9919217687074829,0.9953071672354948,0.9936115843270867,0.9992068099246344,0.9825928588865231,0.9994752219216257,0.03622449467390853,0.9886578449905482,0.9823788546255506,1.0,0.9911111111111112,0.9994082408229296,0.9757428495599831,0.9996447076735828,0.9514018691588785,0.9285714285714286,1.0,0.962962962962963,0.9897425885321239,0.8977855279754762,0.993130159474697
10,10.0,0.02975974122651058,0.9924487594390508,0.9923469387755102,0.9957337883959044,0.9940374787052809,0.99880990211484,0.9837540540898365,0.9992591472674615,0.026948632194003924,0.9914933837429112,0.9867256637168141,1.0,0.9933184855233852,0.9995196759926376,0.9817823257985235,0.9997128884063465,0.9570093457943926,0.9362880886426593,1.0,0.9670958512160229,0.9905836061634579,0.9093818043653475,0.9936332380266657
