,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,train_pr_auc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,valid_pr_auc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr_auc
0,0.0,0.6799345578447772,0.5741639697950378,0.6299694189602446,0.7909556313993175,0.701342916587857,0.5131803731746619,-0.008855938641170569,0.6753421975916187,0.6469422361350465,0.6323251417769377,0.6323251417769377,1.0,0.7747539085118704,0.8463040028281478,0.0,0.9052607564140758,0.6317757009345795,0.6317757009345795,1.0,0.7743413516609393,0.9042140990598624,0.0,0.9455870900937398
1,1.0,0.5369942480177813,0.656688241639698,0.6480508708874758,1.0,0.7864452273108539,0.8584287079759391,0.2079304341194639,0.9111326873755472,0.473484181075415,0.7854442344045368,0.7466517857142857,1.0,0.8549520766773163,0.9505919513066735,0.5576243893548584,0.9692019860947222,0.7476635514018691,0.7145877378435518,1.0,0.8335388409371146,0.958895263268555,0.4742316240298092,0.9701100989652094
2,2.0,0.20514240822359966,0.9266450916936354,0.9298755186721992,0.9560580204778157,0.9427850231384098,0.9813372008647523,0.841290086988343,0.9897587350368986,0.13231351017004137,0.9669187145557656,0.9620991253644315,0.9865470852017937,0.974169741697417,0.9946664822222478,0.9287627451659844,0.9966773692594749,0.9570093457943926,0.9411764705882353,0.9940828402366864,0.9669064748201438,0.9748971255218815,0.9084641952645152,0.9730932850072551
3,3.0,0.05397474459656781,0.9811218985976268,0.9922077922077922,0.9778156996587031,0.984959174903309,0.9980633150841232,0.9598034873806912,0.9988687699211862,0.041957350519735766,0.9886578449905482,0.9823788546255506,1.0,0.9911111111111112,0.9992199538120434,0.9757428495599831,0.9995296620112766,0.9607476635514018,0.9415041782729805,1.0,0.96987087517934,0.9817904664644219,0.9171372790977838,0.9831534229163932
4,4.0,0.025413669780913455,0.9935275080906149,0.9936170212765958,0.996160409556314,0.9948870899020025,0.9991473832234044,0.9860760622774258,0.9994484478243453,0.02889132041768884,0.9905482041587902,0.9852724594992637,1.0,0.9925816023738873,0.999658009306758,0.979767379860189,0.9997956955899132,0.9588785046728971,0.9413407821229051,0.9970414201183432,0.9683908045977011,0.985071937043823,0.912786410011923,0.9874227019593791
5,5.0,0.020625909575398813,0.9946062567421791,0.9940476190476191,0.9974402730375427,0.995741056218058,0.999450146627566,0.9883988349030897,0.9996484921039122,0.015954320913177188,0.998109640831758,0.9970193740685543,1.0,0.9985074626865672,0.9997156481876415,0.995938406955302,0.9998286353997268,0.9700934579439252,0.9653179190751445,0.9881656804733728,0.976608187134503,0.9884209893971706,0.9356647724681197,0.991027943303087
6,6.0,0.02017648674812903,0.993797195253506,0.9957283212302435,0.9944539249146758,0.9950907150480256,0.9996725275990113,0.9866703925476781,0.9998087482505954,0.03450776541148252,0.9896030245746692,0.9838235294117647,1.0,0.9918458117123795,0.999811712989114,0.9777542261634995,0.9998890747590788,0.9588785046728971,0.9413407821229051,0.9970414201183432,0.9683908045977011,0.9909966058931307,0.912786410011923,0.99373212959179
7,7.0,0.018414639577494597,0.9948759439050702,0.9948914431673053,0.9970136518771331,0.9959514170040487,0.9994689129542701,0.9889780036491529,0.9996904265702622,0.02043376099921249,0.9933837429111532,0.9896449704142012,1.0,0.9947955390334573,0.9998155555811729,0.9858176550943352,0.9998910524553662,0.9644859813084112,0.9492957746478873,0.9970414201183432,0.9725829725829725,0.9925209503499234,0.9245096091910591,0.9949454042165028
8,8.0,0.013912867075043299,0.9962243797195254,0.9970136518771331,0.9970136518771331,0.9970136518771331,0.9994645341447058,0.9918816870677489,0.9996261462185843,0.013653072185181908,0.996219281663516,0.9955290611028316,0.9985052316890882,0.9970149253731344,0.9998232407652906,0.9918685320038386,0.9998947604696413,0.9719626168224299,0.9627507163323782,0.9940828402366864,0.9781659388646287,0.9942029856125912,0.9399695201597599,0.9963021274227566
9,9.0,0.011648430924022724,0.9970334412081985,0.9974413646055437,0.9978668941979523,0.9976540840264448,0.9996556379049772,0.9936205149271243,0.9997755729624168,0.014077199112708876,0.996219281663516,0.9970104633781763,0.9970104633781763,0.9970104633781763,0.9997271759638181,0.9918690752033692,0.9998341171350684,0.9757009345794393,0.968299711815562,0.9940828402366864,0.981021897810219,0.9936773495930075,0.9479036334941363,0.9958549717883441
10,10.0,0.011685136452461909,0.9970334412081985,0.9978659837814767,0.9974402730375427,0.9976530829955196,0.9994263759470738,0.9936224699951341,0.9995355821742031,0.019955941814060425,0.995274102079395,0.9925816023738873,1.0,0.996276991809382,0.9998655092779386,0.9898603356491493,0.9999207208285033,0.9644859813084112,0.9492957746478873,0.9970414201183432,0.9725829725829725,0.9951941849638062,0.9245096091910591,0.9970278244554922
11,11.0,0.009204719025750183,0.9986515641855448,0.9995728321230244,0.9982935153583617,0.9989327641408752,0.9994116756578223,0.9971034423847847,0.9994586518989611,0.013380592162600922,0.996219281663516,0.9970104633781763,0.9970104633781763,0.9970104633781763,0.9998232407652906,0.9918690752033692,0.9998947970781135,0.9719626168224299,0.9627507163323782,0.9940828402366864,0.9781659388646287,0.9954344757156158,0.9399695201597599,0.9971876266739677
12,12.0,0.00874112957853426,0.9986515641855448,0.9995728321230244,0.9982935153583617,0.9989327641408752,0.9996181052515688,0.9971034423847847,0.9997272934613377,0.022630434299375793,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.999888564830292,0.9878380688510395,0.9999346042308588,0.9626168224299065,0.9466292134831461,0.9970414201183432,0.9711815561959655,0.995734839155378,0.9205965542382608,0.9974108171693713
13,13.0,0.008291580035133205,0.9983818770226537,0.9991460290350128,0.9982935153583617,0.998719590268886,0.9997574452273478,0.9965224589299486,0.9998442659845336,0.01478646516839869,0.994328922495274,0.9940387481371088,0.9970104633781763,0.9955223880597015,0.9998578240938207,0.9877986570523754,0.9999158617166211,0.9719626168224299,0.9627507163323782,0.9940828402366864,0.9781659388646287,0.9968912383984622,0.9399695201597599,0.9981687500044127
14,14.0,0.008559101032135363,0.9981121898597627,0.9991456642460487,0.9978668941979523,0.9985058697972251,0.9997063069870789,0.9959442146251062,0.9997996521629995,0.01766110398189592,0.994328922495274,0.9940387481371088,0.9970104633781763,0.9955223880597015,0.9998693518699975,0.9877986570523754,0.999922956823159,0.9738317757009346,0.9628571428571429,0.9970414201183432,0.9796511627906976,0.9969362929144264,0.9441593857257621,0.9981977549214625
15,15.0,0.008445352458564852,0.9981121898597627,0.998719590268886,0.9982935153583617,0.9985065073607852,0.9997408683054257,0.9959416329345886,0.9998367506291406,0.017704030636293965,0.995274102079395,0.9940476190476191,0.9985052316890882,0.9962714392244595,0.9998770370541152,0.989838379240873,0.9999275123517236,0.9700934579439252,0.9573863636363636,0.9970414201183432,0.9768115942028985,0.9966058931306881,0.9362821071659814,0.9979846661458184
16,16.0,0.006495007120767064,0.9994606256742179,0.9995733788395904,0.9995733788395904,0.9995733788395904,0.9995702511184732,0.9988402410096784,0.9996804898158226,0.021856761159720156,0.995274102079395,0.9925816023738873,1.0,0.996276991809382,0.9998808796461741,0.9898603356491493,0.9999299146429089,0.9644859813084112,0.9492957746478873,0.9970414201183432,0.9725829725829725,0.9960802571111044,0.9245096091910591,0.9976496110043617
17,17.0,0.006212794228970297,0.9989212513484358,0.9991467576791809,0.9991467576791809,0.9991467576791809,0.9995750990862051,0.9976804820193569,0.9996467650288431,0.021272607126046283,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.9998578240938207,0.9878380688510395,0.9999159664647465,0.9663551401869159,0.9545454545454546,0.9940828402366864,0.9739130434782608,0.996005166251164,0.9281131721322431,0.9975866292342097
18,18.0,0.00732098480419305,0.9983818770226537,0.9982949701619779,0.9991467576791809,0.9987206823027719,0.9995908940778477,0.9965203268372229,0.999694778127681,0.014915889286610433,0.997164461247637,0.9985029940119761,0.9970104633781763,0.9977561705310397,0.9996887500432292,0.9939071364452754,0.999809820680689,0.9738317757009346,0.9764705882352941,0.9822485207100592,0.9793510324483775,0.9966509476466524,0.9436681849915809,0.998015751050332
19,19.0,0.006176504027764007,0.9989212513484358,0.9995730145175064,0.9987201365187713,0.9991463935125907,0.9997422757799285,0.9976818633229815,0.9998247127652614,0.031346463282570146,0.9905482041587902,0.9852724594992637,1.0,0.9925816023738873,0.9998655092779385,0.979767379860189,0.999921391842217,0.9588785046728971,0.9413407821229051,0.9970414201183432,0.9683908045977011,0.996005166251164,0.912786410011923,0.9975998230597669
20,20.0,0.0062511463437587055,0.9986515641855448,0.9987206823027719,0.9991467576791809,0.998933674557475,0.9997926320899183,0.9971003257932584,0.9998620599306552,0.022176532873269775,0.9933837429111532,0.9910979228486647,0.9985052316890882,0.9947877885331348,0.9998770370541151,0.9857836967169868,0.999927820866446,0.9663551401869159,0.9519774011299436,0.9970414201183432,0.9739884393063584,0.9962304388309855,0.9284281417712874,0.9977534965304943
