,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,train_pr_auc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,valid_pr_auc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr_auc
0,0.0,0.6378338707303538,0.6534519956850054,0.6459079636263434,1.0,0.7848652268541771,0.660922658963298,0.19341568048970853,0.7805511306778952,0.5393509837765325,0.7599243856332704,0.7248104008667389,1.0,0.8404522613065326,0.8323246529178723,0.5015385175832086,0.8892594636907702,0.7158878504672898,0.689795918367347,1.0,0.8164251207729469,0.9065268975460308,0.3969478499326395,0.941557454401277
1,1.0,0.31724772345929725,0.8613807982740022,0.8471168437025797,0.9526450511945392,0.8967871485943776,0.9322163407164232,0.6990482838467746,0.9558169351403816,0.28638587822426387,0.8903591682419659,0.8531289910600255,0.9985052316890882,0.9201101928374656,0.966054541751684,0.772714358727451,0.9741374943950628,0.8598130841121495,0.8184019370460048,1.0,0.9001331557922769,0.9664043492626078,0.71191825059555,0.9661192578211021
2,2.0,0.09775167216567932,0.9633225458468176,0.9658227848101266,0.9765358361774744,0.9711497666525245,0.9929632530301362,0.9209263962842927,0.9949135892697158,0.08216356194383573,0.9706994328922496,0.9557142857142857,1.0,0.9773557341124909,0.9981824539561407,0.9378443179679486,0.998902580312908,0.9457943925233645,0.9209809264305178,1.0,0.9588652482269504,0.9784188868530923,0.8862308130570795,0.976817748226351
3,3.0,0.033321141400459865,0.9908306364617044,0.9910714285714286,0.9944539249146758,0.9927597955706985,0.9983782766006425,0.9802704684798966,0.9988220690907199,0.0349533262423597,0.9896030245746692,0.9838235294117647,1.0,0.9918458117123795,0.9996157407941101,0.9777542261634995,0.9997694398372198,0.9607476635514018,0.9415041782729805,1.0,0.96987087517934,0.9877301534857178,0.9171372790977838,0.990680132688061
4,4.0,0.023395200268020843,0.994066882416397,0.9932030586236194,0.9974402730375427,0.9953171562366965,0.9991392511484993,0.987239719002762,0.9994561435272402,0.02142952703212833,0.9933837429111532,0.9896449704142012,1.0,0.9947955390334573,0.9998232407652906,0.9858176550943352,0.999896430916893,0.9644859813084112,0.9492957746478873,0.9970414201183432,0.9725829725829725,0.9885110984290992,0.9245096091910591,0.9911738168552353
5,5.0,0.020543315308218763,0.9929881337648327,0.9940323955669225,0.9948805460750854,0.9944562899786781,0.9993818059211513,0.9849191731826186,0.9995984819741845,0.01698458234421708,0.9933837429111532,0.9896449704142012,1.0,0.9947955390334573,0.9998693518699975,0.9858176550943352,0.9999232812438473,0.9682242990654205,0.9546742209631728,0.9970414201183432,0.9753979739507959,0.990178115519779,0.9323522688052134,0.9928001515457416
6,6.0,0.01697176652272285,0.9964940668824164,0.9961685823754789,0.9982935153583617,0.997229916897507,0.9994826749271867,0.992459963463744,0.9996672992682445,0.019496116790331156,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.9998962500144096,0.9878380688510395,0.9999395079433272,0.9626168224299065,0.9466292134831461,0.9970414201183432,0.9711815561959655,0.9923106959420899,0.9205965542382608,0.9948697858855987
7,7.0,0.015481786320172853,0.9962243797195254,0.9965899403239556,0.9974402730375427,0.9970149253731344,0.999462031967812,0.9918798653753812,0.9996131277768602,0.016279880246605254,0.994328922495274,0.9911111111111112,1.0,0.9955357142857144,0.9998578240938207,0.9878380688510395,0.9999159465253806,0.9682242990654205,0.9546742209631728,0.9970414201183432,0.9753979739507959,0.993046586369507,0.9323522688052134,0.995299258912586
8,8.0,0.01141774606164605,0.9970334412081985,0.9974413646055437,0.9978668941979523,0.9976540840264448,0.9996206074284627,0.9936205149271243,0.9997465037691158,0.015515566664047641,0.996219281663516,0.9940564635958395,1.0,0.9970193740685545,0.9998616666858796,0.9918844707433395,0.9999183943394507,0.9700934579439252,0.9573863636363636,0.9970414201183432,0.9768115942028985,0.9933469498092693,0.9362821071659814,0.9955725324492797
9,9.0,0.011251823382880118,0.9964940668824164,0.9974391805377721,0.9970136518771331,0.9972263708128867,0.9994198077327275,0.992462888525407,0.9994301504607561,0.02613415365484607,0.9933837429111532,0.9896449704142012,1.0,0.9947955390334573,0.9999000926064686,0.9858176550943352,0.9999416880105413,0.9588785046728971,0.9413407821229051,0.9970414201183432,0.9683908045977011,0.9945408944823236,0.912786410011923,0.9965373633804991
10,10.0,0.01101588710143905,0.9975728155339806,0.9974435449510013,0.9987201365187713,0.9980814325303773,0.9994481136088397,0.9947801905717619,0.9995181998305412,0.015269750353329179,0.994328922495274,0.9970014992503748,0.9940209267563528,0.9955089820359281,0.9997310185558771,0.9878248669814266,0.9998368143758783,0.9794392523364486,0.9766763848396501,0.9911242603550295,0.9838472834067548,0.9961403297990569,0.9557687353945615,0.9976270128964165
11,11.0,0.00932625284420473,0.9981121898597627,0.998719590268886,0.9982935153583617,0.9985065073607852,0.9997316415281295,0.9959416329345886,0.9998279589369521,0.015306857363020496,0.995274102079395,0.9940476190476191,0.9985052316890882,0.9962714392244595,0.999850138909703,0.989838379240873,0.9999112680585847,0.9663551401869159,0.9519774011299436,0.9970414201183432,0.9739884393063584,0.9956447301234495,0.9284281417712874,0.9973057809851049
