,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr-auc,train_pr-auc,valid_pr-auc
0,0.0,0.7722192168750166,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.6806623324792569,0.0,0.7751516978096196,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.232025314996484,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.25536148739975373,0.0,0.2966950422431195,0.51157347623627,0.2714779310036197
1,1.0,0.7700081817411939,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.31663437815899825,0.0,0.7476297314991798,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.2555592700612125,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.24532183942570512,0.0,0.28064932204442894,0.2778995562343899,0.27597418757743053
2,2.0,0.7452530782456794,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.8267918088737201,0.0,0.7451442483467506,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.5,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.5,0.0,0.6841121495327103,0.7386377135002502,0.6838374291115312
3,3.0,0.7447918204685117,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.8114184340376127,0.0,0.7446623224842526,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.5,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.5,0.0,0.6841121495327103,0.6950683796083357,0.6838374291115312
4,4.0,0.744312208640151,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.8114184340376127,0.0,0.7441824662212163,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.5,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.5,0.0,0.6841121495327103,0.6950683796083357,0.6838374291115312
5,5.0,0.743834504867706,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.8114184340376127,0.0,0.743704917525524,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.5,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.5,0.0,0.6841121495327103,0.6950683796083357,0.6838374291115312
6,6.0,0.7433589349029648,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.8062939757589103,0.0,0.7432299589840361,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.5,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.5,0.0,0.6841121495327103,0.6902281888443912,0.6838374291115312
7,7.0,0.7428856958849145,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.8062939757589103,0.0,0.7427568292572728,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.5,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.5,0.0,0.6841121495327103,0.6902281888443912,0.6838374291115312
8,8.0,0.7424148119254662,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.7986072883408566,0.0,0.7422862665865056,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.5,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.5,0.0,0.6841121495327103,0.6846142937262266,0.6838374291115312
9,9.0,0.7419461871556609,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.7960450592015054,0.0,0.7418176644465874,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.5,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.5,0.0,0.6841121495327103,0.6826802063082683,0.6838374291115312
