,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr-auc,train_pr-auc,valid_pr-auc
0,0.0,0.790178370192856,0.5741639697950378,0.33384853168469864,0.15835777126099707,0.21481849825957236,0.21222447904677072,-0.0324200669237947,0.5106706505461767,0.8241965973534972,1.0,0.5218508997429306,0.6858108108108109,0.8350855553121913,0.6390034748352202,0.7962616822429907,1.0,0.4467005076142132,0.6175438596491228,0.8253611870363139,0.5811828784435947,0.7995543597453312,0.2795302597488344,0.8147787255531576
1,1.0,0.4878205190841691,0.8508629989212514,0.9927095990279465,0.5989736070381232,0.7471422039323273,0.8271887166835147,0.6920873392609334,0.5058057357773663,0.8260869565217391,0.9951690821256038,0.5295629820051414,0.6912751677852348,0.7664299629958384,0.6418417056746653,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.7179737482353648,0.604741634113334,0.7507541952000834,0.8097578295969561,0.7822016221407169
2,2.0,0.48094036799032713,0.8516720604099245,0.9903614457831326,0.6026392961876833,0.7493163172288058,0.9822525284497513,0.6932540790460996,0.5014357191628455,0.8270321361058601,0.9951923076923077,0.532133676092545,0.6934673366834171,0.756835010624767,0.6437923615689004,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.689551857747875,0.604741634113334,0.719920944314378,0.9748458319106152,0.7642644509253536
3,3.0,0.47766104684549887,0.8524811218985976,0.9939540507859734,0.6026392961876833,0.7503423094477407,0.9821083405062404,0.6956312659760969,0.4987556919709045,0.8270321361058601,0.9951923076923077,0.532133676092545,0.6934673366834171,0.7891031774393735,0.6437923615689004,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.7263764154627098,0.604741634113334,0.7554990869012043,0.9748291632026532,0.7950642344388339
4,4.0,0.47466359522993384,0.8524811218985976,0.9939540507859734,0.6026392961876833,0.7503423094477407,0.9833362838169207,0.6956312659760969,0.49577065744562276,0.8270321361058601,0.9951923076923077,0.532133676092545,0.6934673366834171,0.7648929261722788,0.6437923615689004,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.7026401946355089,0.604741634113334,0.7209934493633918,0.9768365904478903,0.7671638657568329
5,5.0,0.47113466288536754,0.8530204962243797,0.9963636363636363,0.6026392961876833,0.751027866605756,0.9762715437430565,0.6972215803720366,0.49705932710481726,0.8270321361058601,1.0,0.5295629820051414,0.692436974789916,0.7771527161361969,0.6448401510275834,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.7246568347700719,0.604741634113334,0.7302057031122314,0.9651949268208991,0.7720949200002769
6,6.0,0.4698562316652769,0.8522114347357066,0.9927536231884058,0.6026392961876833,0.7500000000000001,0.9373805210533163,0.6948377691208776,0.4959404450508507,0.8204158790170132,1.0,0.5115681233933161,0.6768707482993197,0.7819290580654087,0.6312017794029525,0.7925233644859813,1.0,0.4365482233502538,0.607773851590106,0.7060192833328327,0.5732595417524364,0.7252897719927097,0.9156795658780086,0.774419470526286
7,7.0,0.46989194307769644,0.8470873786407767,0.9962640099626401,0.5865102639296188,0.738347946469774,0.9662407857335882,0.6851442633702233,0.49065028359173374,0.8270321361058601,1.0,0.5295629820051414,0.692436974789916,0.7325767269569361,0.6448401510275834,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.6866533505541705,0.604741634113334,0.7319757642166829,0.9508716336952799,0.7559908596376469
8,8.0,0.46171221943992113,0.8522114347357066,0.9927536231884058,0.6026392961876833,0.7500000000000001,0.9810403801307137,0.6948377691208776,0.48726860054949955,0.8270321361058601,1.0,0.5295629820051414,0.692436974789916,0.7473284378710503,0.6448401510275834,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.7008605412549185,0.604741634113334,0.7215821884265873,0.9717452068190436,0.7591806363167577
9,9.0,0.4598497250062105,0.8514023732470335,0.9915356711003628,0.6011730205278593,0.74851665905979,0.8999843926716243,0.6929443174397414,0.4821238596633161,0.8260869565217391,0.9951690821256038,0.5295629820051414,0.6912751677852348,0.7378929530704231,0.6418417056746653,0.8074766355140187,1.0,0.47715736040609136,0.6460481099656358,0.7034136304928964,0.604741634113334,0.721254290313434,0.8707168862351659,0.7534786317401394
