,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr-auc,train_pr-auc,valid_pr-auc
0,0.0,0.6917755407680071,0.31769147788565266,0.2840740740740741,0.5623167155425219,0.37746062992125984,0.25832161480488025,-0.2843424133592152,0.7435120651762517,0.1824196597353497,0.22065727699530516,0.4832904884318766,0.3029814665592264,0.24062695732033001,-0.6200879168646107,0.205607476635514,0.24439461883408073,0.5532994923857868,0.3390357698289269,0.28363319616736254,-0.5747242156783655,0.30472216626107,0.285162326714172,0.2537054235031806
1,1.0,0.5970382104670988,0.8327939590075513,0.8094841930116472,0.7133431085043989,0.7583787996882307,0.870302162881707,0.6342710544182963,0.5691294493206507,0.7844990548204159,0.8108108108108109,0.5398457583547558,0.6481481481481483,0.7527253584177743,0.5232524701992304,0.7831775700934579,0.8785046728971962,0.47715736040609136,0.618421052631579,0.7285089958850208,0.5289823579528723,0.8030251763921008,0.8479088853337181,0.8099846591577103
2,2.0,0.5513952479907739,0.8249730312837109,0.8815368196371398,0.6055718475073314,0.717948717948718,0.9807360528659934,0.6194423731573527,0.569546250066595,0.8223062381852552,0.971830985915493,0.532133676092545,0.6877076411960134,0.7639188290853478,0.629083711071918,0.805607476635514,0.9894736842105263,0.47715736040609136,0.6438356164383562,0.7378052443456582,0.5984994492820237,0.8320885590797525,0.9618338514617606,0.845325744055077
3,3.0,0.5546372375956374,0.81445523193096,0.8484536082474227,0.6033724340175953,0.7052270779777207,0.9733005214536646,0.5932079132248865,0.5650489965774161,0.8223062381852552,0.971830985915493,0.532133676092545,0.6877076411960134,0.7635576254318114,0.629083711071918,0.805607476635514,0.9894736842105263,0.47715736040609136,0.6438356164383562,0.7378052443456582,0.5984994492820237,0.8320885590797525,0.9485063401540985,0.8442254950814937
4,4.0,0.5497020502949481,0.8368392664509169,0.9288135593220339,0.6026392961876833,0.7309915518008004,0.9879731303734248,0.6513314302008109,0.5641715230247699,0.8223062381852552,0.971830985915493,0.532133676092545,0.6877076411960134,0.7639073013091711,0.629083711071918,0.805607476635514,0.9894736842105263,0.47715736040609136,0.6438356164383562,0.7378052443456582,0.5984994492820237,0.8320885590797525,0.9751202853290581,0.8452878478638293
5,5.0,0.548822405718934,0.8357605177993528,0.9246344206974129,0.6026392961876833,0.7296937416777629,0.9874680034129694,0.6483978821714299,0.5630942846741703,0.8223062381852552,0.971830985915493,0.532133676092545,0.6877076411960134,0.7639073013091711,0.629083711071918,0.805607476635514,0.9894736842105263,0.47715736040609136,0.6438356164383562,0.7378052443456582,0.5984994492820237,0.8320885590797527,0.9741503529013806,0.8452878478638292
6,6.0,0.5476712654580833,0.8387270765911543,0.9362186788154897,0.6026392961876833,0.7332738626226583,0.9884995258374787,0.6565010120847083,0.5623519223443952,0.8223062381852552,0.971830985915493,0.532133676092545,0.6877076411960134,0.7639111439012299,0.629083711071918,0.805607476635514,0.9894736842105263,0.47715736040609136,0.6438356164383562,0.7378052443456582,0.5984994492820237,0.8320885590797527,0.9761549883063054,0.8453005420983757
7,7.0,0.5470227942497599,0.8389967637540453,0.9382857142857143,0.6019061583577713,0.733363108530594,0.9884913937625734,0.6574135926432997,0.5614038682164226,0.8223062381852552,0.971830985915493,0.532133676092545,0.6877076411960134,0.7639111439012299,0.629083711071918,0.805607476635514,0.9894736842105263,0.47715736040609136,0.6438356164383562,0.7378052443456582,0.5984994492820237,0.8320885590797527,0.9761328460201355,0.8453005420983757
8,8.0,0.5461056591237633,0.8403451995685005,0.9436781609195403,0.6019061583577713,0.7350044762757386,0.9891676070681492,0.6611463218353747,0.5605810845732013,0.8223062381852552,0.971830985915493,0.532133676092545,0.6877076411960134,0.7639111439012299,0.629083711071918,0.805607476635514,0.9894736842105263,0.47715736040609136,0.6438356164383562,0.7378052443456582,0.5984994492820237,0.8320885590797527,0.9774499299323396,0.8453005420983757
9,9.0,0.5452131230339906,0.8406148867313916,0.9447640966628308,0.6019061583577713,0.7353336318853559,0.989348702120845,0.66189576549151,0.5597857350663111,0.8223062381852552,0.971830985915493,0.532133676092545,0.6877076411960134,0.7639111439012299,0.629083711071918,0.805607476635514,0.9894736842105263,0.47715736040609136,0.6438356164383562,0.7378052443456582,0.5984994492820237,0.8320885590797527,0.977812973975057,0.8453005420983757
