,epoch,train_loss,train_acc,train_pre,train_rec,train_f1,train_auc,train_mcc,valid_loss,valid_acc,valid_pre,valid_rec,valid_f1,valid_auc,valid_mcc,test_acc,test_pre,test_rec,test_f1,test_auc,test_mcc,test_pr-auc,train_pr-auc,valid_pr-auc
0,0.0,1.1488476193066939,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.27581855589362747,0.0,0.9723948048734034,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.8413470590721677,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.8301294566425375,0.0,0.8086653734389138,0.28844090403735034,0.8204584574295573
1,1.0,0.9661446378969195,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.8885652392581547,0.0,1.031624739922738,0.3563327032136106,0.3604206500956023,0.9691516709511568,0.5254355400696864,0.27944866489138914,-0.1404633555013409,0.36074766355140186,0.3634651600753296,0.9796954314720813,0.5302197802197802,0.32654011353738027,-0.11368625808627128,0.31983228177853895,0.8602346344852103,0.2684525486966293
2,2.0,1.0142020798552511,0.36542610571736783,0.3663152203298189,0.9934017595307918,0.5352557772071895,0.6316007426461022,-0.06466223440263318,1.0073317836948965,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.790430792995723,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.7742693659327786,0.0,0.7483211619219896,0.6635679761145045,0.749590792338011
3,3.0,1.0031671032807845,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.9509654649545105,0.0,0.9992748347933216,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.8434527995204445,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.817266392334725,0.0,0.7993625775391502,0.9081731495810033,0.5567816357456113
4,4.0,0.9917625629914746,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.9828899580134717,0.0,1.006715500061814,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.17652099400171378,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.20295557624725918,0.0,0.28504556726636027,0.9374218850234596,0.26040211632001065
5,5.0,0.9997985755227016,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.6189309699438511,0.0,0.9946922739872635,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.8104468550305294,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.7839786141230889,0.0,0.772938004992336,0.6904249214687063,0.7895603252191792
6,6.0,0.989110894573545,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.9553541268403511,0.0,0.9844422139833015,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.8404651841946504,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.812573213588442,0.0,0.7992796290497052,0.9435680691073687,0.8211251957002121
7,7.0,0.9733563183194996,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.9863013634361897,0.0,1.0437774263843471,0.31568998109640833,0.33300099700897307,0.8586118251928021,0.4798850574712643,0.17459969797226416,-0.30709244802033486,0.3233644859813084,0.3385518590998043,0.8781725888324873,0.4887005649717514,0.1954389811672123,-0.2838705948622277,0.27043942563228446,0.9832483042301216,0.2600219952609667
8,8.0,1.003942352668367,0.3586839266450917,0.362003266194883,0.9750733137829912,0.5279872965462485,0.5764530766767086,-0.1261076698342993,0.9895702954276072,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.7907516494326413,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.7540699246087765,0.0,0.7305021409569578,0.6546434365231206,0.7469858010194725
9,9.0,0.9876726559707905,0.36785329018338725,0.36785329018338725,1.0,0.5378548895899053,0.8957319430404451,0.0,0.9854089107315122,0.3676748582230624,0.3676748582230624,1.0,0.5376641326883207,0.79459616278757,0.0,0.36822429906542054,0.36822429906542054,1.0,0.5382513661202185,0.757831976691797,0.0,0.7327794133733807,0.8692040432854532,0.7493498171730341
